AVERAGE_SPEED_DIFF,AVERAGE_FREE_F1_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_F1_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,HOUR,DAY,MONTH,YEAR,IDENTIFIER
2,39.9,25.2,80.4,2,20.0,1020.0,100.0,2.0,3.0,12,24,9,2019,12_24_9_2019
1,35.2,12.5,88.5,2,12.0,1012.0,87.0,4.0,2.0,12,25,11,2018,12_25_11_2018
1,35.2,12.5,88.5,2,12.0,1012.0,87.0,4.0,2.0,12,25,11,2018,12_25_11_2018
2,35.0,24.0,75.2,2,12.0,1021.0,71.0,4.0,0.0,12,25,1,2019,12_25_1_2019
2,35.0,24.0,75.2,2,12.0,1021.0,71.0,4.0,3.0,12,25,1,2019,12_25_1_2019
2,31.7,32.2,90.0,2,19.0,1030.0,42.0,4.0,0.0,12,25,2,2019,12_25_2_2019
2,31.7,32.2,90.0,2,19.0,1030.0,42.0,4.0,0.0,12,25,2,2019,12_25_2_2019
1,34.1,17.5,81.5,2,13.0,1011.0,71.0,6.0,2.0,12,25,4,2019,12_25_4_2019
1,34.1,17.5,81.5,2,13.0,1011.0,71.0,6.0,2.0,12,25,4,2019,12_25_4_2019
2,39.8,8.6,70.6,2,22.0,1017.0,82.0,3.0,2.0,12,25,6,2019,12_25_6_2019
2,39.8,8.6,70.6,2,22.0,1017.0,82.0,3.0,2.0,12,25,6,2019,12_25_6_2019
2,37.4,47.3,92.7,2,20.0,1016.0,88.0,3.0,3.0,12,25,7,2018,12_25_7_2018
2,37.4,47.3,92.7,2,20.0,1016.0,88.0,3.0,3.0,12,25,7,2018,12_25_7_2018
1,41.4,12.3,87.3,2,21.0,1017.0,60.0,2.0,0.0,12,25,8,2018,12_25_8_2018
1,41.4,12.3,87.3,2,21.0,1017.0,60.0,2.0,0.0,12,25,8,2018,12_25_8_2018
2,43.4,28.5,82.8,2,22.0,1015.0,73.0,0.0,2.0,12,25,8,2019,12_25_8_2019
2,43.4,28.5,82.8,2,22.0,1015.0,73.0,0.0,2.0,12,25,8,2019,12_25_8_2019
2,35.4,31.1,79.1,2,28.0,1020.0,19.0,6.0,0.0,12,25,9,2018,12_25_9_2018
2,35.4,31.1,79.1,2,28.0,1020.0,19.0,6.0,0.0,12,25,9,2018,12_25_9_2018
2,37.0,38.8,87.3,2,19.0,1022.0,88.0,2.0,2.0,12,25,9,2019,12_25_9_2019
2,37.0,38.8,87.3,2,19.0,1022.0,88.0,2.0,2.0,12,25,9,2019,12_25_9_2019
1,42.4,8.0,75.5,2,17.0,1014.0,82.0,2.0,0.0,12,26,10,2018,12_26_10_2018
1,42.4,8.0,75.5,2,17.0,1014.0,82.0,2.0,1.0,12,26,10,2018,12_26_10_2018
1,37.4,19.0,88.4,2,14.0,1021.0,71.0,4.0,2.0,12,26,11,2018,12_26_11_2018
1,37.4,19.0,88.4,2,14.0,1021.0,71.0,4.0,1.0,12,26,11,2018,12_26_11_2018
2,34.9,18.9,83.3,2,13.0,1022.0,71.0,3.0,0.0,12,26,1,2019,12_26_1_2019
2,34.9,18.9,83.3,2,13.0,1022.0,71.0,3.0,0.0,12,26,1,2019,12_26_1_2019
2,36.6,22.2,90.8,2,20.0,1024.0,40.0,5.0,0.0,12,26,2,2019,12_26_2_2019
2,36.6,22.2,90.8,2,20.0,1024.0,40.0,5.0,0.0,12,26,2,2019,12_26_2_2019
1,37.2,18.0,80.6,2,20.0,1017.0,82.0,1.0,2.0,12,26,6,2019,12_26_6_2019
1,37.2,18.0,80.6,2,20.0,1017.0,82.0,1.0,3.0,12,26,6,2019,12_26_6_2019
2,39.0,37.9,90.1,2,21.0,1016.0,83.0,5.0,3.0,12,26,7,2018,12_26_7_2018
2,39.0,37.9,90.1,2,21.0,1016.0,83.0,5.0,1.0,12,26,7,2018,12_26_7_2018
1,40.4,10.4,83.2,2,21.0,1015.0,60.0,2.0,0.0,12,26,8,2018,12_26_8_2018
1,40.4,10.4,83.2,2,21.0,1015.0,60.0,2.0,0.0,12,26,8,2018,12_26_8_2018
2,40.9,36.4,89.3,2,29.0,1022.0,32.0,4.0,0.0,12,26,9,2018,12_26_9_2018
2,40.9,36.4,89.3,2,29.0,1022.0,32.0,4.0,0.0,12,26,9,2018,12_26_9_2018
1,40.0,17.2,91.1,2,14.0,1016.0,50.0,6.0,1.0,12,27,10,2018,12_27_10_2018
1,40.0,17.2,91.1,2,14.0,1016.0,50.0,6.0,0.0,12,27,10,2018,12_27_10_2018
1,38.6,12.5,97.7,2,12.0,1024.0,66.0,4.0,2.0,12,27,1,2019,12_27_1_2019
1,38.6,12.5,97.7,2,12.0,1024.0,66.0,4.0,2.0,12,27,1,2019,12_27_1_2019
2,41.3,16.5,96.2,2,16.0,1028.0,77.0,5.0,3.0,12,27,2,2019,12_27_2_2019
2,41.3,16.5,96.2,2,16.0,1028.0,77.0,5.0,3.0,12,27,2,2019,12_27_2_2019
1,33.4,5.7,65.6,2,22.0,1017.0,72.0,6.0,2.0,12,27,5,2019,12_27_5_2019
1,33.4,5.7,65.6,2,22.0,1017.0,72.0,6.0,2.0,12,27,5,2019,12_27_5_2019
3,41.8,38.5,71.6,2,21.0,1018.0,77.0,3.0,2.0,12,27,6,2019,12_27_6_2019
3,41.8,38.5,71.6,2,21.0,1018.0,77.0,3.0,2.0,12,27,6,2019,12_27_6_2019
1,44.6,12.9,90.3,2,21.0,1013.0,69.0,2.0,0.0,12,27,8,2018,12_27_8_2018
1,44.6,12.9,90.3,2,21.0,1013.0,69.0,2.0,0.0,12,27,8,2018,12_27_8_2018
3,44.4,42.2,86.6,2,23.0,1018.0,83.0,1.0,3.0,12,27,8,2019,12_27_8_2019
3,44.4,42.2,86.6,2,23.0,1018.0,83.0,1.0,2.0,12,27,8,2019,12_27_8_2019
2,37.2,31.6,82.7,2,21.0,1023.0,77.0,1.0,2.0,12,27,9,2019,12_27_9_2019
2,37.2,31.6,82.7,2,21.0,1023.0,77.0,1.0,3.0,12,27,9,2019,12_27_9_2019
2,33.8,44.6,91.9,2,14.0,1022.0,71.0,6.0,3.0,12,28,11,2018,12_28_11_2018
2,33.8,44.6,91.9,2,14.0,1022.0,71.0,6.0,3.0,12,28,11,2018,12_28_11_2018
2,47.4,18.9,74.4,2,13.0,1024.0,93.0,5.0,3.0,12,28,1,2019,12_28_1_2019
2,47.4,18.9,74.4,2,13.0,1024.0,93.0,5.0,3.0,12,28,1,2019,12_28_1_2019
4,37.6,131.4,92.3,2,14.0,1032.0,71.0,3.0,0.0,12,28,2,2019,12_28_2_2019
4,37.6,131.4,92.3,2,14.0,1032.0,71.0,3.0,0.0,12,28,2,2019,12_28_2_2019
1,40.1,6.9,83.6,2,22.0,1017.0,68.0,3.0,1.0,12,28,7,2018,12_28_7_2018
1,40.1,6.9,83.6,2,22.0,1017.0,68.0,3.0,2.0,12,28,7,2018,12_28_7_2018
2,40.0,34.9,88.3,2,19.0,1016.0,100.0,4.0,3.0,12,28,8,2018,12_28_8_2018
2,40.0,34.9,88.3,2,19.0,1016.0,100.0,4.0,3.0,12,28,8,2018,12_28_8_2018
2,40.1,24.6,79.5,2,19.0,1019.0,93.0,2.0,3.0,12,28,8,2019,12_28_8_2019
2,40.1,24.6,79.5,2,19.0,1019.0,93.0,2.0,3.0,12,28,8,2019,12_28_8_2019
1,37.8,20.3,87.8,2,20.0,1021.0,77.0,3.0,0.0,12,28,9,2018,12_28_9_2018
1,37.8,20.3,87.8,2,20.0,1021.0,77.0,3.0,0.0,12,28,9,2018,12_28_9_2018
2,40.7,28.4,87.4,2,20.0,1022.0,72.0,2.0,2.0,12,28,9,2019,12_28_9_2019
2,40.7,28.4,87.4,2,20.0,1022.0,72.0,2.0,2.0,12,28,9,2019,12_28_9_2019
1,36.1,11.2,81.7,2,12.0,1019.0,93.0,4.0,3.0,12,29,1,2019,12_29_1_2019
1,36.1,11.2,81.7,2,12.0,1019.0,93.0,4.0,3.0,12,29,1,2019,12_29_1_2019
1,31.5,12.3,82.3,2,20.0,1019.0,93.0,3.0,2.0,12,29,4,2019,12_29_4_2019
1,31.5,12.3,82.3,2,20.0,1019.0,93.0,3.0,2.0,12,29,4,2019,12_29_4_2019
2,34.3,14.9,78.7,2,21.0,1018.0,82.0,5.0,3.0,12,29,6,2019,12_29_6_2019
2,34.3,14.9,78.7,2,21.0,1018.0,82.0,5.0,2.0,12,29,6,2019,12_29_6_2019
1,37.9,13.6,89.6,2,21.0,1019.0,60.0,3.0,1.0,12,29,7,2018,12_29_7_2018
1,37.9,13.6,89.6,2,21.0,1019.0,60.0,3.0,2.0,12,29,7,2018,12_29_7_2018
1,42.9,10.4,79.6,2,19.0,1021.0,73.0,4.0,0.0,12,29,8,2018,12_29_8_2018
1,42.9,10.4,79.6,2,19.0,1021.0,73.0,4.0,1.0,12,29,8,2018,12_29_8_2018
1,42.8,8.8,82.0,2,19.0,1017.0,82.0,3.0,0.0,12,29,9,2018,12_29_9_2018
1,42.8,8.8,82.0,2,19.0,1017.0,82.0,3.0,0.0,12,29,9,2018,12_29_9_2018
2,40.4,25.9,82.7,2,25.0,1022.0,20.0,5.0,0.0,12,2,10,2018,12_2_10_2018
2,40.4,25.9,82.7,2,25.0,1022.0,20.0,5.0,0.0,12,2,10,2018,12_2_10_2018
2,37.3,40.5,89.2,2,16.0,1025.0,93.0,4.0,3.0,12,2,11,2018,12_2_11_2018
2,37.3,40.5,89.2,2,16.0,1025.0,93.0,4.0,3.0,12,2,11,2018,12_2_11_2018
1,37.3,15.9,85.7,2,15.0,1024.0,87.0,7.0,3.0,12,2,12,2018,12_2_12_2018
1,37.3,15.9,85.7,2,15.0,1024.0,87.0,7.0,3.0,12,2,12,2018,12_2_12_2018
2,35.3,15.0,94.0,2,10.0,1021.0,61.0,5.0,1.0,12,2,2,2019,12_2_2_2019
2,35.3,15.0,94.0,2,10.0,1021.0,61.0,5.0,1.0,12,2,2,2019,12_2_2_2019
1,37.0,13.3,97.4,2,15.0,1029.0,77.0,1.0,3.0,12,2,3,2019,12_2_3_2019
1,37.0,13.3,97.4,2,15.0,1029.0,77.0,1.0,3.0,12,2,3,2019,12_2_3_2019
2,34.1,19.7,83.3,2,16.0,1018.0,77.0,2.0,2.0,12,2,4,2019,12_2_4_2019
2,34.1,19.7,83.3,2,16.0,1018.0,77.0,2.0,2.0,12,2,4,2019,12_2_4_2019
1,34.9,13.4,77.4,2,23.0,1015.0,88.0,1.0,2.0,12,2,7,2019,12_2_7_2019
1,34.9,13.4,77.4,2,23.0,1015.0,88.0,1.0,2.0,12,2,7,2019,12_2_7_2019
1,41.1,18.9,89.1,2,28.0,1014.0,61.0,2.0,0.0,12,2,8,2018,12_2_8_2018
1,41.1,18.9,89.1,2,28.0,1014.0,61.0,2.0,0.0,12,2,8,2018,12_2_8_2018
0,39.3,5.7,85.5,2,28.0,1014.0,51.0,4.0,0.0,12,2,9,2018,12_2_9_2018
0,39.3,5.7,85.5,2,28.0,1014.0,51.0,4.0,0.0,12,2,9,2018,12_2_9_2018
2,40.4,27.2,83.2,2,11.0,1001.0,87.0,2.0,3.0,12,30,10,2018,12_30_10_2018
2,40.4,27.2,83.2,2,11.0,1001.0,87.0,2.0,2.0,12,30,10,2018,12_30_10_2018
1,39.1,14.4,71.2,2,13.0,1024.0,82.0,2.0,2.0,12,30,11,2018,12_30_11_2018
1,39.1,14.4,71.2,2,13.0,1024.0,82.0,2.0,2.0,12,30,11,2018,12_30_11_2018
2,31.9,23.6,77.0,2,19.0,1018.0,48.0,2.0,2.0,12,30,3,2019,12_30_3_2019
2,31.9,23.6,77.0,2,19.0,1018.0,48.0,2.0,2.0,12,30,3,2019,12_30_3_2019
2,34.2,30.5,81.2,2,18.0,1019.0,87.0,2.0,2.0,12,30,4,2019,12_30_4_2019
2,34.2,30.5,81.2,2,18.0,1019.0,87.0,2.0,0.0,12,30,4,2019,12_30_4_2019
1,36.4,10.6,72.6,2,21.0,1019.0,82.0,5.0,2.0,12,30,6,2019,12_30_6_2019
1,36.4,10.6,72.6,2,21.0,1019.0,82.0,5.0,2.0,12,30,6,2019,12_30_6_2019
2,36.8,23.2,91.5,2,23.0,1019.0,69.0,4.0,0.0,12,30,7,2018,12_30_7_2018
2,36.8,23.2,91.5,2,23.0,1019.0,69.0,4.0,2.0,12,30,7,2018,12_30_7_2018
1,43.5,12.9,83.8,2,20.0,1019.0,68.0,2.0,0.0,12,30,8,2018,12_30_8_2018
1,43.5,12.9,83.8,2,20.0,1019.0,68.0,2.0,0.0,12,30,8,2018,12_30_8_2018
2,42.3,29.4,87.7,2,23.0,1018.0,78.0,2.0,2.0,12,30,9,2019,12_30_9_2019
2,42.3,29.4,87.7,2,23.0,1018.0,78.0,2.0,2.0,12,30,9,2019,12_30_9_2019
1,42.9,16.8,82.9,2,19.0,1012.0,52.0,3.0,0.0,12,31,3,2019,12_31_3_2019
1,42.9,16.8,82.9,2,19.0,1012.0,52.0,3.0,0.0,12,31,3,2019,12_31_3_2019
2,37.4,24.6,86.4,2,22.0,1019.0,73.0,4.0,3.0,12,31,7,2018,12_31_7_2018
2,37.4,24.6,86.4,2,22.0,1019.0,73.0,4.0,2.0,12,31,7,2018,12_31_7_2018
1,34.4,14.3,89.6,2,25.0,1017.0,42.0,2.0,0.0,12,31,8,2018,12_31_8_2018
1,34.4,14.3,89.6,2,25.0,1017.0,42.0,2.0,0.0,12,31,8,2018,12_31_8_2018
1,42.5,9.3,77.3,2,19.0,1019.0,93.0,1.0,4.0,12,31,8,2019,12_31_8_2019
1,42.5,9.3,77.3,2,19.0,1019.0,93.0,1.0,3.0,12,31,8,2019,12_31_8_2019
0,34.2,5.3,94.3,2,8.0,1030.0,70.0,2.0,0.0,12,3,2,2019,12_3_2_2019
0,34.2,5.3,94.3,2,8.0,1030.0,70.0,2.0,0.0,12,3,2,2019,12_3_2_2019
1,33.4,15.1,95.1,2,15.0,1023.0,77.0,9.0,3.0,12,3,3,2019,12_3_3_2019
1,33.4,15.1,95.1,2,15.0,1023.0,77.0,9.0,3.0,12,3,3,2019,12_3_3_2019
2,33.9,39.1,93.4,2,27.0,1017.0,65.0,4.0,0.0,12,3,8,2018,12_3_8_2018
2,33.9,39.1,93.4,2,27.0,1017.0,65.0,4.0,0.0,12,3,8,2018,12_3_8_2018
1,40.4,15.4,84.6,2,20.0,1013.0,83.0,3.0,3.0,12,3,9,2018,12_3_9_2018
1,40.4,15.4,84.6,2,20.0,1013.0,83.0,3.0,3.0,12,3,9,2018,12_3_9_2018
2,33.1,27.5,92.7,2,10.0,1031.0,53.0,2.0,0.0,12,4,2,2019,12_4_2_2019
2,33.1,27.5,92.7,2,10.0,1031.0,53.0,2.0,0.0,12,4,2,2019,12_4_2_2019
2,36.3,31.3,79.5,2,17.0,1014.0,72.0,4.0,2.0,12,4,6,2019,12_4_6_2019
2,36.3,31.3,79.5,2,17.0,1014.0,72.0,4.0,2.0,12,4,6,2019,12_4_6_2019
1,34.2,17.7,82.1,2,23.0,1015.0,73.0,5.0,2.0,12,4,7,2019,12_4_7_2019
1,34.2,17.7,82.1,2,23.0,1015.0,73.0,5.0,2.0,12,4,7,2019,12_4_7_2019
1,34.8,8.8,86.8,2,32.0,1017.0,49.0,2.0,0.0,12,4,8,2018,12_4_8_2018
1,34.8,8.8,86.8,2,32.0,1017.0,49.0,2.0,0.0,12,4,8,2018,12_4_8_2018
2,34.2,19.5,87.8,2,20.0,1013.0,82.0,1.0,3.0,12,4,9,2018,12_4_9_2018
2,34.2,19.5,87.8,2,20.0,1013.0,82.0,1.0,3.0,12,4,9,2018,12_4_9_2018
1,42.0,17.6,90.6,2,18.0,1016.0,52.0,2.0,0.0,12,5,10,2018,12_5_10_2018
1,42.0,17.6,90.6,2,18.0,1016.0,52.0,2.0,0.0,12,5,10,2018,12_5_10_2018
2,35.2,17.1,81.1,2,15.0,1027.0,77.0,5.0,0.0,12,5,12,2018,12_5_12_2018
2,35.2,17.1,81.1,2,15.0,1027.0,77.0,5.0,0.0,12,5,12,2018,12_5_12_2018
2,36.1,18.9,84.4,2,16.0,1018.0,72.0,4.0,2.0,12,5,6,2019,12_5_6_2019
2,36.1,18.9,84.4,2,16.0,1018.0,72.0,4.0,2.0,12,5,6,2019,12_5_6_2019
1,32.5,19.1,96.6,2,21.0,1018.0,93.0,3.0,3.0,12,5,7,2019,12_5_7_2019
1,32.5,19.1,96.6,2,21.0,1018.0,93.0,3.0,3.0,12,5,7,2019,12_5_7_2019
0,37.5,5.9,88.8,2,31.0,1016.0,52.0,2.0,0.0,12,5,8,2018,12_5_8_2018
0,37.5,5.9,88.8,2,31.0,1016.0,52.0,2.0,0.0,12,5,8,2018,12_5_8_2018
1,37.4,12.2,85.5,2,21.0,1016.0,82.0,4.0,0.0,12,5,9,2018,12_5_9_2018
1,37.4,12.2,85.5,2,21.0,1016.0,82.0,4.0,3.0,12,5,9,2018,12_5_9_2018
2,40.9,22.6,87.8,2,20.0,1019.0,64.0,4.0,0.0,12,6,10,2018,12_6_10_2018
2,40.9,22.6,87.8,2,20.0,1019.0,64.0,4.0,1.0,12,6,10,2018,12_6_10_2018
3,40.6,54.1,75.2,2,16.0,1031.0,87.0,1.0,3.0,12,6,12,2018,12_6_12_2018
3,40.6,54.1,75.2,2,16.0,1031.0,87.0,1.0,1.0,12,6,12,2018,12_6_12_2018
2,31.8,28.3,85.6,2,11.0,1026.0,93.0,1.0,1.0,12,6,2,2019,12_6_2_2019
2,31.8,28.3,85.6,2,11.0,1026.0,93.0,1.0,0.0,12,6,2,2019,12_6_2_2019
1,32.3,12.1,69.2,2,15.0,1020.0,63.0,3.0,3.0,12,6,5,2019,12_6_5_2019
1,32.3,12.1,69.2,2,15.0,1020.0,63.0,3.0,3.0,12,6,5,2019,12_6_5_2019
2,43.8,45.8,86.3,2,21.0,1017.0,73.0,2.0,4.0,12,6,8,2018,12_6_8_2018
2,43.8,45.8,86.3,2,21.0,1017.0,73.0,2.0,3.0,12,6,8,2018,12_6_8_2018
2,34.2,32.4,92.5,2,18.0,1020.0,34.0,2.0,0.0,12,7,10,2018,12_7_10_2018
2,34.2,32.4,92.5,2,18.0,1020.0,34.0,2.0,0.0,12,7,10,2018,12_7_10_2018
2,38.4,31.0,82.4,2,16.0,1016.0,67.0,1.0,1.0,12,7,11,2018,12_7_11_2018
2,38.4,31.0,82.4,2,16.0,1016.0,67.0,1.0,1.0,12,7,11,2018,12_7_11_2018
3,32.0,103.8,82.1,2,13.0,1031.0,93.0,3.0,3.0,12,7,12,2018,12_7_12_2018
3,32.0,103.8,82.1,2,13.0,1031.0,93.0,3.0,4.0,12,7,12,2018,12_7_12_2018
2,32.4,16.9,87.6,2,13.0,1027.0,82.0,2.0,3.0,12,7,2,2019,12_7_2_2019
2,32.4,16.9,87.6,2,13.0,1027.0,82.0,2.0,0.0,12,7,2,2019,12_7_2_2019
2,34.4,34.0,80.0,2,16.0,1020.0,67.0,3.0,2.0,12,7,6,2019,12_7_6_2019
2,34.4,34.0,80.0,2,16.0,1020.0,67.0,3.0,2.0,12,7,6,2019,12_7_6_2019
1,36.3,15.0,94.2,2,21.0,1016.0,77.0,3.0,2.0,12,7,7,2019,12_7_7_2019
1,36.3,15.0,94.2,2,21.0,1016.0,77.0,3.0,2.0,12,7,7,2019,12_7_7_2019
3,36.8,45.1,91.5,2,20.0,1017.0,68.0,5.0,0.0,12,7,8,2018,12_7_8_2018
3,36.8,45.1,91.5,2,20.0,1017.0,68.0,5.0,1.0,12,7,8,2018,12_7_8_2018
1,43.0,17.9,88.8,2,24.0,1014.0,42.0,3.0,0.0,12,7,9,2018,12_7_9_2018
1,43.0,17.9,88.8,2,24.0,1014.0,42.0,3.0,0.0,12,7,9,2018,12_7_9_2018
1,35.3,4.3,85.1,2,21.0,1016.0,35.0,6.0,0.0,12,8,10,2018,12_8_10_2018
1,35.3,4.3,85.1,2,21.0,1016.0,35.0,6.0,0.0,12,8,10,2018,12_8_10_2018
2,37.2,45.7,83.4,2,12.0,1033.0,82.0,1.0,3.0,12,8,12,2018,12_8_12_2018
2,37.2,45.7,83.4,2,12.0,1033.0,82.0,1.0,0.0,12,8,12,2018,12_8_12_2018
2,35.7,31.9,99.9,2,13.0,1024.0,71.0,4.0,3.0,12,8,2,2019,12_8_2_2019
2,35.7,31.9,99.9,2,13.0,1024.0,71.0,4.0,4.0,12,8,2,2019,12_8_2_2019
2,33.7,13.1,76.6,2,15.0,1014.0,93.0,5.0,3.0,12,8,5,2019,12_8_5_2019
2,33.7,13.1,76.6,2,15.0,1014.0,93.0,5.0,3.0,12,8,5,2019,12_8_5_2019
2,34.4,24.2,78.5,2,18.0,1022.0,59.0,4.0,2.0,12,8,6,2019,12_8_6_2019
2,34.4,24.2,78.5,2,18.0,1022.0,59.0,4.0,2.0,12,8,6,2019,12_8_6_2019
2,37.5,14.8,75.9,2,20.0,1015.0,93.0,3.0,3.0,12,8,7,2019,12_8_7_2019
2,37.5,14.8,75.9,2,20.0,1015.0,93.0,3.0,3.0,12,8,7,2019,12_8_7_2019
1,41.7,14.6,90.3,2,23.0,1015.0,69.0,4.0,0.0,12,8,9,2018,12_8_9_2018
1,41.7,14.6,90.3,2,23.0,1015.0,69.0,4.0,0.0,12,8,9,2018,12_8_9_2018
2,34.9,32.9,96.9,2,14.0,1032.0,87.0,2.0,0.0,12,9,12,2018,12_9_12_2018
2,34.9,32.9,96.9,2,14.0,1032.0,87.0,2.0,3.0,12,9,12,2018,12_9_12_2018
1,34.7,12.9,94.1,2,13.0,1022.0,82.0,6.0,4.0,12,9,2,2019,12_9_2_2019
1,34.7,12.9,94.1,2,13.0,1022.0,82.0,6.0,3.0,12,9,2,2019,12_9_2_2019
2,38.1,24.2,76.4,2,15.0,1012.0,87.0,7.0,3.0,12,9,5,2019,12_9_5_2019
2,38.1,24.2,76.4,2,15.0,1012.0,87.0,7.0,2.0,12,9,5,2019,12_9_5_2019
1,35.0,6.9,80.9,2,24.0,1017.0,88.0,3.0,2.0,12,9,7,2019,12_9_7_2019
1,35.0,6.9,80.9,2,24.0,1017.0,88.0,3.0,2.0,12,9,7,2019,12_9_7_2019
3,39.8,112.0,91.5,2,20.0,1021.0,64.0,6.0,1.0,12,9,8,2018,12_9_8_2018
3,39.8,112.0,91.5,2,20.0,1021.0,64.0,6.0,0.0,12,9,8,2018,12_9_8_2018
3,39.9,64.5,84.5,2,21.0,1017.0,94.0,5.0,2.0,12,9,8,2019,12_9_8_2019
3,39.9,64.5,84.5,2,21.0,1017.0,94.0,5.0,3.0,12,9,8,2019,12_9_8_2019
2,42.4,21.1,77.7,2,19.0,1019.0,93.0,2.0,3.0,12,9,9,2019,12_9_9_2019
2,42.4,21.1,77.7,2,19.0,1019.0,93.0,2.0,3.0,12,9,9,2019,12_9_9_2019
1,40.4,16.9,83.8,2,20.0,1005.0,64.0,8.0,1.0,13,10,10,2018,13_10_10_2018
1,40.4,16.9,83.8,2,20.0,1005.0,64.0,8.0,0.0,13,10,10,2018,13_10_10_2018
2,42.7,23.7,83.8,2,17.0,1012.0,88.0,7.0,3.0,13,10,11,2018,13_10_11_2018
2,42.7,23.7,83.8,2,17.0,1012.0,88.0,7.0,3.0,13,10,11,2018,13_10_11_2018
1,34.5,14.7,76.2,2,17.0,1026.0,37.0,3.0,0.0,13,10,12,2018,13_10_12_2018
1,34.5,14.7,76.2,2,17.0,1026.0,37.0,3.0,0.0,13,10,12,2018,13_10_12_2018
0,41.1,0.0,90.6,2,13.0,1022.0,71.0,5.0,1.0,13,10,2,2019,13_10_2_2019
0,41.1,0.0,90.6,2,13.0,1022.0,71.0,5.0,3.0,13,10,2,2019,13_10_2_2019
1,42.9,15.7,84.2,2,21.0,1022.0,56.0,5.0,0.0,13,10,8,2018,13_10_8_2018
1,42.9,15.7,84.2,2,21.0,1022.0,56.0,5.0,0.0,13,10,8,2018,13_10_8_2018
2,39.9,36.3,90.2,2,20.0,1022.0,68.0,7.0,2.0,13,10,9,2019,13_10_9_2019
2,39.9,36.3,90.2,2,20.0,1022.0,68.0,7.0,2.0,13,10,9,2019,13_10_9_2019
1,39.2,12.6,87.1,2,19.0,1011.0,82.0,5.0,2.0,13,11,10,2018,13_11_10_2018
1,39.2,12.6,87.1,2,19.0,1011.0,82.0,5.0,0.0,13,11,10,2018,13_11_10_2018
2,32.6,36.2,83.6,2,16.0,1021.0,71.0,3.0,2.0,13,11,4,2019,13_11_4_2019
2,32.6,36.2,83.6,2,16.0,1021.0,71.0,3.0,2.0,13,11,4,2019,13_11_4_2019
2,36.1,18.9,75.3,2,19.0,1018.0,40.0,5.0,2.0,13,11,6,2019,13_11_6_2019
2,36.1,18.9,75.3,2,19.0,1018.0,40.0,5.0,2.0,13,11,6,2019,13_11_6_2019
1,41.1,11.6,82.0,2,23.0,1020.0,57.0,3.0,0.0,13,11,8,2018,13_11_8_2018
1,41.1,11.6,82.0,2,23.0,1020.0,57.0,3.0,0.0,13,11,8,2018,13_11_8_2018
2,47.2,17.0,86.1,2,20.0,1022.0,77.0,3.0,2.0,13,11,8,2019,13_11_8_2019
2,47.2,17.0,86.1,2,20.0,1022.0,77.0,3.0,2.0,13,11,8,2019,13_11_8_2019
2,40.4,24.2,87.4,2,27.0,1020.0,54.0,2.0,0.0,13,11,9,2018,13_11_9_2018
2,40.4,24.2,87.4,2,27.0,1020.0,54.0,2.0,0.0,13,11,9,2018,13_11_9_2018
1,41.1,11.9,80.0,2,15.0,1017.0,67.0,1.0,1.0,13,12,11,2018,13_12_11_2018
1,41.1,11.9,80.0,2,15.0,1017.0,67.0,1.0,1.0,13,12,11,2018,13_12_11_2018
0,38.0,6.2,73.7,2,14.0,1020.0,87.0,6.0,3.0,13,12,12,2018,13_12_12_2018
0,38.0,6.2,73.7,2,14.0,1020.0,87.0,6.0,3.0,13,12,12,2018,13_12_12_2018
1,38.1,9.1,86.9,2,15.0,1030.0,48.0,4.0,0.0,13,12,2,2019,13_12_2_2019
1,38.1,9.1,86.9,2,15.0,1030.0,48.0,4.0,0.0,13,12,2,2019,13_12_2_2019
2,35.9,42.3,81.3,2,17.0,1020.0,77.0,3.0,0.0,13,12,4,2019,13_12_4_2019
2,35.9,42.3,81.3,2,17.0,1020.0,77.0,3.0,0.0,13,12,4,2019,13_12_4_2019
2,38.3,14.7,69.6,2,19.0,1015.0,59.0,6.0,2.0,13,12,6,2019,13_12_6_2019
2,38.3,14.7,69.6,2,19.0,1015.0,59.0,6.0,2.0,13,12,6,2019,13_12_6_2019
2,40.6,19.9,87.6,2,20.0,1019.0,82.0,4.0,3.0,13,12,8,2018,13_12_8_2018
2,40.6,19.9,87.6,2,20.0,1019.0,82.0,4.0,3.0,13,12,8,2018,13_12_8_2018
3,39.6,110.0,84.1,2,22.0,1023.0,68.0,6.0,2.0,13,12,8,2019,13_12_8_2019
3,39.6,110.0,84.1,2,22.0,1023.0,68.0,6.0,2.0,13,12,8,2019,13_12_8_2019
1,38.4,15.4,91.7,2,21.0,1022.0,69.0,3.0,0.0,13,12,9,2018,13_12_9_2018
1,38.4,15.4,91.7,2,21.0,1022.0,69.0,3.0,0.0,13,12,9,2018,13_12_9_2018
2,42.0,22.2,87.8,2,24.0,1012.0,60.0,3.0,0.0,13,13,10,2018,13_13_10_2018
2,42.0,22.2,87.8,2,24.0,1012.0,60.0,3.0,0.0,13,13,10,2018,13_13_10_2018
1,43.9,13.3,78.6,2,16.0,1023.0,59.0,3.0,0.0,13,13,11,2018,13_13_11_2018
1,43.9,13.3,78.6,2,16.0,1023.0,59.0,3.0,0.0,13,13,11,2018,13_13_11_2018
