AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,LUMINOSITY_ORDINAL,ORDINAL_CLOUDINESS,ORDINAL_SPEED_DIFF,Day,month,Year,Hour
43.5,103.2,75.5,13.0,1030.0,100.0,3.0,1,4.0,5,7,12,2018,18
41.4,0.0,85.4,12.0,998.0,76.0,2.0,1,4.0,1,31,1,2019,23
40.1,31.5,88.8,16.0,1011.0,87.0,4.0,1,3.0,3,10,11,2018,18
45.8,96.9,81.3,2.0,1021.0,100.0,2.0,3,1.0,5,19,2,2019,9
40.0,40.1,87.7,27.0,1016.0,34.0,5.0,3,1.0,3,8,9,2019,15
36.1,5.7,67.0,14.0,1025.0,93.0,3.0,1,1.0,2,27,4,2019,22
42.3,0.0,75.6,6.0,1020.0,100.0,1.0,1,1.0,1,17,1,2019,1
46.5,2.2,85.8,12.0,1003.0,93.0,1.0,1,1.0,3,4,11,2018,21
46.1,3.3,81.6,14.0,1022.0,100.0,2.0,1,1.0,2,10,9,2018,2
39.1,0.0,86.8,0.0,1027.0,93.0,0.0,1,1.0,1,3,2,2019,4
36.1,45.6,86.8,20.0,1022.0,68.0,9.0,3,1.0,3,10,9,2019,15
35.3,38.3,89.6,19.0,1022.0,64.0,2.0,3,1.0,3,28,4,2019,11
44.3,19.9,85.8,24.0,1016.0,73.0,2.0,2,1.0,4,3,8,2018,19
41.1,11.6,82.0,23.0,1020.0,57.0,3.0,3,1.0,2,11,8,2018,13
40.6,8.2,67.3,12.0,1017.0,87.0,9.0,1,1.0,3,23,1,2019,7
43.7,52.8,75.3,14.0,1030.0,100.0,3.0,1,1.0,4,7,12,2018,17
42.8,3.3,75.2,17.0,1021.0,59.0,0.0,1,1.0,2,2,10,2018,20
42.6,0.0,70.2,12.0,1017.0,71.0,2.0,1,5.0,1,12,6,2019,2
38.3,27.5,83.1,13.0,1019.0,62.0,7.0,3,5.0,3,18,2,2019,15
43.9,0.7,70.3,16.0,1022.0,77.0,8.0,1,4.0,1,10,9,2019,21
39.3,0.0,70.9,8.0,1024.0,93.0,3.0,3,4.0,1,1,12,2018,9
38.1,1.3,65.3,14.0,1017.0,93.0,1.0,1,4.0,1,22,5,2019,0
39.0,6.5,79.8,15.0,1021.0,72.0,4.0,1,4.0,2,9,6,2019,21
38.3,7.7,75.7,12.0,1022.0,81.0,3.0,1,4.0,1,28,11,2018,0
43.8,1.8,83.3,11.0,1003.0,100.0,3.0,1,1.0,2,4,11,2018,23
47.4,1.3,73.2,8.0,1020.0,93.0,2.0,1,1.0,2,25,1,2019,4
44.9,3.8,82.5,16.0,1017.0,100.0,0.0,1,4.0,1,28,8,2019,4
41.4,0.0,89.6,10.0,1016.0,87.0,5.0,1,4.0,1,5,3,2019,6
36.0,13.1,111.1,11.0,1029.0,81.0,1.0,1,1.0,2,23,2,2019,22
40.1,6.3,64.3,15.0,1012.0,100.0,7.0,1,1.0,2,9,5,2019,20
36.8,4.5,76.6,12.0,1023.0,51.0,6.0,1,1.0,2,10,12,2018,21
35.9,17.7,90.4,18.0,1021.0,93.0,2.0,3,1.0,3,9,9,2018,13
45.7,5.1,79.5,5.0,1021.0,100.0,0.0,1,1.0,3,19,2,2019,2
43.5,103.2,69.6,28.0,1020.0,28.0,7.0,3,6.0,5,30,5,2019,18
40.2,37.0,80.3,21.0,1025.0,52.0,3.0,3,6.0,3,11,9,2019,11
36.9,0.0,55.9,15.0,1012.0,93.0,8.0,1,6.0,1,8,5,2019,1
39.8,8.6,70.6,22.0,1017.0,82.0,3.0,3,6.0,3,25,6,2019,12
37.3,4.5,77.4,11.0,1004.0,87.0,4.0,2,2.0,2,22,4,2019,6
39.7,27.4,78.8,26.0,1016.0,32.0,3.0,3,4.0,3,7,9,2019,18
36.7,4.8,79.1,15.0,1029.0,82.0,2.0,1,4.0,1,5,12,2018,23
31.2,92.6,82.8,15.0,1022.0,87.0,7.0,1,4.0,4,2,12,2018,17
38.1,70.4,92.1,16.0,1020.0,62.0,1.0,2,1.0,3,16,2,2019,18
48.5,3.9,78.5,12.0,993.0,71.0,7.0,1,4.0,2,1,2,2019,6
46.1,147.1,79.4,15.0,1021.0,100.0,1.0,3,5.0,5,20,9,2018,8
40.4,52.4,87.4,24.0,1016.0,47.0,5.0,3,5.0,4,20,10,2018,15
40.9,61.3,87.0,22.0,1021.0,77.0,4.0,3,1.0,4,10,8,2019,16
40.9,84.0,88.9,21.0,1026.0,40.0,4.0,2,1.0,4,22,2,2019,18
38.8,17.3,81.9,12.0,1024.0,100.0,5.0,1,4.0,3,1,12,2018,22
33.5,7.5,87.9,14.0,1028.0,71.0,2.0,1,1.0,2,24,2,2019,20
44.2,0.0,67.8,10.0,1005.0,76.0,7.0,1,1.0,1,25,4,2019,2
37.9,15.7,81.6,16.0,1019.0,93.0,3.0,1,1.0,2,28,9,2018,20
38.2,4.7,88.9,20.0,1011.0,78.0,2.0,1,6.0,1,27,8,2018,21
45.4,0.0,78.7,17.0,1015.0,100.0,2.0,1,6.0,1,27,8,2019,2
40.8,6.6,90.5,17.0,1020.0,100.0,2.0,1,6.0,1,16,8,2019,1
46.1,125.5,81.9,16.0,1006.0,93.0,3.0,2,6.0,5,11,10,2018,7
42.0,0.0,77.7,13.0,1017.0,76.0,4.0,1,6.0,1,17,5,2019,22
39.8,36.5,75.6,13.0,1000.0,87.0,7.0,3,1.0,4,24,4,2019,15
43.5,43.7,64.3,12.0,1024.0,93.0,5.0,3,1.0,4,28,1,2019,10
45.2,0.0,84.2,15.0,1018.0,93.0,2.0,1,1.0,1,29,9,2018,2
43.1,0.0,82.7,19.0,1016.0,49.0,6.0,3,1.0,1,18,8,2018,7
37.3,36.1,90.3,29.0,1015.0,39.0,3.0,3,1.0,3,21,8,2018,12
37.9,21.7,89.3,22.0,1015.0,53.0,3.0,3,1.0,3,26,8,2018,14
41.0,65.0,84.2,14.0,1016.0,93.0,1.0,1,1.0,5,15,11,2018,19
52.1,3.5,69.2,13.0,1014.0,66.0,7.0,1,4.0,3,26,11,2018,1
43.2,32.5,87.1,22.0,1019.0,82.0,3.0,3,1.0,3,29,8,2019,18
41.8,1.2,86.5,16.0,1015.0,77.0,6.0,1,1.0,1,11,10,2018,23
44.1,0.0,86.4,15.0,1015.0,100.0,2.0,1,4.0,1,18,9,2019,5
46.1,15.2,82.4,17.0,1015.0,88.0,0.0,1,4.0,2,23,8,2019,6
31.5,16.8,72.9,13.0,1023.0,71.0,6.0,3,4.0,2,28,11,2018,11
34.6,79.7,97.2,25.0,1020.0,78.0,5.0,3,5.0,4,15,8,2019,17
46.1,44.2,83.4,21.0,1011.0,60.0,5.0,3,5.0,4,18,10,2018,17
46.5,15.7,78.1,12.0,1021.0,93.0,3.0,3,1.0,3,22,1,2019,13
43.3,1.2,85.7,16.0,1017.0,100.0,1.0,1,1.0,1,23,8,2018,6
46.6,2.1,85.3,18.0,1011.0,88.0,0.0,1,1.0,1,3,9,2018,1
40.1,1.9,67.8,16.0,1015.0,77.0,0.0,1,1.0,1,14,5,2019,0
42.4,37.1,86.6,22.0,1019.0,46.0,5.0,2,1.0,4,1,10,2018,18
40.7,1.9,78.5,20.0,1014.0,68.0,1.0,3,5.0,1,8,9,2018,9
38.4,12.3,80.2,14.0,1019.0,100.0,5.0,3,1.0,3,13,4,2019,18
43.5,5.1,75.6,17.0,1021.0,88.0,2.0,1,1.0,1,22,10,2018,20
44.7,36.7,78.1,13.0,1017.0,93.0,7.0,1,5.0,4,23,1,2019,19
41.0,37.3,84.3,11.0,1021.0,66.0,3.0,1,5.0,4,17,1,2019,18
39.6,0.0,89.1,18.0,1021.0,68.0,3.0,1,1.0,1,10,9,2018,21
48.5,3.5,81.1,9.0,1016.0,100.0,3.0,1,4.0,2,18,2,2019,6
36.9,71.3,90.5,21.0,1016.0,83.0,3.0,3,4.0,4,6,8,2018,16
38.3,4.2,64.5,15.0,1020.0,72.0,9.0,1,3.0,2,26,5,2019,4
40.6,12.5,79.8,18.0,1018.0,100.0,3.0,1,3.0,2,28,8,2019,21
36.9,0.0,93.4,18.0,1013.0,88.0,1.0,1,3.0,1,3,7,2019,22
40.8,0.0,82.7,16.0,1013.0,100.0,2.0,1,3.0,1,5,9,2018,2
40.8,4.9,76.2,17.0,1018.0,77.0,1.0,3,3.0,1,1,6,2019,7
31.3,19.9,98.5,17.0,1028.0,72.0,3.0,3,3.0,2,2,3,2019,14
44.9,0.0,84.6,16.0,1019.0,100.0,0.0,1,1.0,1,24,8,2018,1
42.4,61.5,86.6,20.0,1018.0,73.0,2.0,3,1.0,4,13,9,2018,16
38.8,17.2,88.8,16.0,1020.0,82.0,3.0,1,1.0,3,10,8,2018,20
42.5,2.9,75.1,20.0,1017.0,72.0,4.0,3,6.0,2,22,9,2019,13
37.2,12.9,93.9,10.0,1024.0,81.0,1.0,1,5.0,2,15,2,2019,21
40.8,3.8,67.3,12.0,1016.0,82.0,6.0,1,2.0,1,17,5,2019,1
41.4,4.1,65.3,16.0,1013.0,52.0,2.0,1,2.0,2,21,4,2019,2
42.4,8.1,90.7,15.0,1018.0,93.0,1.0,1,5.0,2,19,8,2019,3
42.1,2.5,82.6,6.0,1025.0,81.0,1.0,1,5.0,1,2,2,2019,22
41.0,72.5,72.8,24.0,1018.0,49.0,7.0,3,4.0,4,28,5,2019,17
43.0,83.4,82.5,29.0,1017.0,31.0,4.0,3,4.0,5,5,9,2019,16
44.8,0.0,81.4,17.0,1018.0,88.0,5.0,1,4.0,1,9,8,2018,1
47.3,4.3,68.0,11.0,1022.0,93.0,2.0,1,4.0,3,12,12,2018,7
47.9,91.1,68.8,8.0,1027.0,58.0,5.0,3,1.0,5,10,12,2018,8
35.5,12.6,82.3,18.0,1014.0,93.0,4.0,2,4.0,2,19,7,2019,20
43.5,0.0,76.5,18.0,1019.0,93.0,2.0,1,4.0,1,30,9,2019,0
44.5,5.2,88.6,18.0,1016.0,100.0,3.0,1,1.0,1,16,8,2018,1
46.1,13.9,88.6,20.0,1013.0,100.0,4.0,1,1.0,2,9,8,2019,1
40.7,6.2,83.9,13.0,1021.0,100.0,4.0,1,1.0,2,1,11,2018,20
44.3,1.6,80.8,18.0,1016.0,100.0,3.0,1,1.0,1,23,7,2019,1
36.0,53.4,96.4,13.0,1023.0,58.0,5.0,3,1.0,3,21,2,2019,11
42.2,27.7,88.8,18.0,1018.0,93.0,1.0,3,2.0,3,15,9,2018,18
37.5,66.7,85.5,22.0,1021.0,73.0,4.0,3,2.0,4,10,8,2019,15
41.8,8.8,87.9,13.0,1020.0,93.0,7.0,1,2.0,2,13,8,2019,4
35.4,4.1,67.6,12.0,1020.0,76.0,2.0,1,2.0,2,29,3,2019,22
41.7,105.1,84.4,21.0,1017.0,88.0,3.0,3,6.0,4,9,8,2019,16
35.5,11.8,46.4,21.0,1022.0,73.0,4.0,3,6.0,2,11,8,2019,16
42.6,9.4,81.3,17.0,1015.0,100.0,3.0,3,1.0,3,15,7,2019,6
45.1,6.5,65.6,11.0,1017.0,93.0,1.0,3,1.0,3,22,5,2019,6
34.4,30.8,91.6,24.0,1023.0,33.0,6.0,3,1.0,3,23,10,2018,14
42.9,0.0,82.1,17.0,1013.0,88.0,3.0,1,4.0,1,4,7,2019,2
40.5,0.0,88.3,17.0,1016.0,100.0,1.0,1,1.0,1,25,7,2018,1
42.4,0.0,75.1,12.0,1029.0,93.0,0.0,1,1.0,1,6,12,2018,6
38.1,37.9,83.9,22.0,1021.0,64.0,6.0,3,1.0,3,19,9,2018,14
45.7,14.4,85.4,14.0,1019.0,100.0,0.0,1,3.0,3,16,10,2018,21
51.7,3.9,79.6,9.0,1024.0,87.0,1.0,1,1.0,3,16,2,2019,2
43.4,42.7,80.8,22.0,1013.0,35.0,4.0,3,1.0,4,8,10,2018,17
39.1,15.1,70.6,16.0,1018.0,51.0,4.0,3,2.0,3,20,4,2019,7
45.8,0.0,87.0,17.0,1010.0,100.0,2.0,1,5.0,1,3,9,2018,4
36.1,4.5,60.3,8.0,1015.0,100.0,0.0,1,1.0,2,19,5,2019,4
35.8,19.9,78.9,17.0,1019.0,72.0,5.0,2,1.0,3,16,6,2019,20
42.4,23.1,83.3,27.0,1013.0,39.0,3.0,3,1.0,3,21,8,2018,17
47.2,99.6,71.0,9.0,1020.0,87.0,3.0,3,1.0,5,24,5,2019,7
34.9,32.9,96.9,14.0,1032.0,87.0,2.0,3,1.0,3,9,12,2018,12
42.0,0.0,75.6,10.0,1021.0,81.0,4.0,2,4.0,1,27,1,2019,8
46.2,97.3,63.1,3.0,1025.0,100.0,2.0,3,1.0,5,21,1,2019,9
39.5,10.2,90.2,17.0,1014.0,88.0,1.0,3,4.0,2,24,6,2019,10
36.3,79.6,69.3,18.0,1020.0,72.0,6.0,3,1.0,4,8,6,2019,16
44.9,0.0,85.9,19.0,1016.0,60.0,3.0,1,1.0,1,18,8,2018,2
42.9,34.2,75.1,9.0,993.0,81.0,7.0,3,1.0,3,1,2,2019,12
44.0,14.8,85.5,28.0,1015.0,33.0,6.0,3,1.0,2,1,9,2018,11
41.0,0.0,90.9,10.0,1024.0,62.0,4.0,1,1.0,1,26,2,2019,5
41.8,5.8,88.6,18.0,1016.0,100.0,1.0,3,4.0,1,6,8,2018,6
37.0,13.3,97.4,15.0,1029.0,77.0,1.0,3,4.0,2,2,3,2019,12
39.9,36.3,90.2,20.0,1022.0,68.0,7.0,3,6.0,3,10,9,2019,13
45.2,6.3,77.0,19.0,1014.0,93.0,1.0,1,1.0,2,21,8,2018,23
45.4,40.7,84.4,21.0,1022.0,77.0,4.0,3,6.0,4,11,8,2019,14
39.8,0.0,68.8,10.0,1020.0,93.0,1.0,1,4.0,1,9,6,2019,5
34.1,57.5,95.9,28.0,1025.0,39.0,4.0,3,4.0,4,12,9,2019,15
42.3,10.8,73.0,15.0,1019.0,100.0,1.0,3,4.0,2,30,8,2019,7
45.4,62.4,74.5,13.0,1007.0,100.0,2.0,3,4.0,5,6,6,2019,17
35.0,4.0,87.1,18.0,1013.0,100.0,5.0,1,4.0,1,3,7,2019,0
36.2,9.7,82.7,17.0,1022.0,93.0,3.0,1,6.0,2,27,9,2019,21
43.2,82.7,71.2,22.0,1016.0,77.0,7.0,3,6.0,5,28,6,2019,18
41.9,11.6,73.6,18.0,1017.0,77.0,4.0,1,6.0,2,19,8,2019,20
38.6,5.9,62.9,13.0,1016.0,76.0,5.0,1,6.0,2,17,5,2019,20
33.6,23.7,76.5,21.0,1020.0,82.0,1.0,3,6.0,3,1,7,2019,11
42.9,53.2,86.5,16.0,1014.0,82.0,4.0,3,5.0,4,26,10,2018,15
48.0,112.7,82.3,15.0,1023.0,42.0,7.0,3,1.0,5,23,10,2018,8
47.2,52.0,78.5,8.0,1026.0,71.0,4.0,3,1.0,5,22,2,2019,8
44.5,81.0,77.3,16.0,1021.0,87.0,3.0,3,6.0,5,23,9,2019,9
39.7,76.5,71.8,20.0,1016.0,82.0,2.0,3,4.0,4,26,6,2019,17
39.8,59.6,75.1,21.0,1016.0,77.0,3.0,3,4.0,4,26,6,2019,16
37.3,56.6,93.3,19.0,1017.0,100.0,1.0,3,3.0,3,17,9,2019,11
33.1,9.2,83.9,11.0,1032.0,100.0,1.0,1,3.0,2,7,12,2018,23
42.2,21.6,81.9,18.0,1016.0,93.0,2.0,3,3.0,4,27,8,2019,8
37.2,50.4,83.0,14.0,1020.0,71.0,5.0,3,3.0,3,20,1,2019,16
49.2,0.0,81.3,11.0,1019.0,100.0,0.0,1,1.0,1,30,8,2018,5
37.6,4.6,62.4,16.0,1015.0,88.0,2.0,3,3.0,2,22,6,2019,9
38.2,6.9,65.3,14.0,1015.0,71.0,4.0,2,4.0,2,19,5,2019,20
36.6,19.4,86.6,24.0,1020.0,60.0,3.0,3,4.0,3,26,5,2019,12
44.7,7.2,84.4,17.0,1016.0,100.0,2.0,1,4.0,2,15,8,2018,23
38.3,16.1,88.3,16.0,1018.0,100.0,5.0,1,4.0,3,28,8,2019,6
41.6,11.9,82.5,21.0,1019.0,64.0,3.0,3,5.0,2,29,7,2018,13
35.9,3.9,71.5,11.0,1014.0,82.0,5.0,1,3.0,2,23,11,2018,22
39.9,1.8,80.4,17.0,1017.0,100.0,3.0,1,6.0,1,6,7,2019,1
34.0,44.6,87.4,19.0,1020.0,100.0,2.0,3,4.0,3,24,9,2019,11
41.1,9.2,71.8,26.0,1020.0,47.0,5.0,3,1.0,2,29,5,2019,19
38.4,28.0,83.9,18.0,1015.0,68.0,2.0,3,1.0,4,19,10,2018,10
43.8,8.5,68.3,16.0,1018.0,100.0,1.0,3,1.0,3,3,6,2019,6
41.1,86.1,82.3,25.0,1015.0,73.0,4.0,3,1.0,5,9,7,2019,17
37.6,26.4,87.4,24.0,1019.0,41.0,2.0,3,1.0,3,4,10,2018,11
43.5,31.5,72.1,13.0,1007.0,82.0,5.0,2,1.0,4,17,4,2019,19
44.1,6.9,86.8,17.0,1023.0,93.0,1.0,1,1.0,2,22,9,2018,22
47.8,8.9,82.1,14.0,1020.0,100.0,3.0,1,3.0,2,11,8,2019,5
35.8,45.5,88.2,22.0,1016.0,88.0,3.0,3,4.0,3,15,7,2019,15
38.4,90.9,86.7,29.0,1015.0,61.0,5.0,3,1.0,5,10,7,2019,14
38.5,2.7,79.8,10.0,1030.0,87.0,2.0,1,1.0,2,26,4,2019,23
42.8,0.0,86.2,17.0,1013.0,93.0,2.0,1,1.0,1,5,9,2018,6
39.4,28.2,90.0,23.0,1016.0,44.0,5.0,3,1.0,3,14,8,2018,18
33.4,11.6,83.0,14.0,1014.0,82.0,3.0,1,6.0,2,18,4,2019,20
43.3,0.0,85.7,14.0,1016.0,100.0,0.0,1,1.0,1,31,8,2018,3
47.0,0.0,72.7,8.0,996.0,76.0,5.0,1,3.0,1,23,4,2019,4
42.6,0.0,92.0,12.0,1015.0,62.0,6.0,1,1.0,1,27,10,2018,5
44.4,167.5,82.6,5.0,1024.0,93.0,0.0,3,1.0,5,13,11,2018,9
39.7,13.7,78.0,18.0,1026.0,63.0,4.0,3,1.0,3,5,12,2018,14
40.1,0.0,68.4,9.0,1020.0,100.0,5.0,3,5.0,1,10,6,2019,6
36.4,18.2,71.2,16.0,1016.0,93.0,4.0,3,5.0,3,7,5,2019,13
40.0,2.0,87.9,13.0,1017.0,100.0,0.0,1,5.0,1,17,9,2018,2
34.6,78.1,73.6,22.0,1013.0,49.0,5.0,3,3.0,4,22,6,2019,17
37.8,1.8,67.4,10.0,1010.0,100.0,3.0,2,3.0,1,18,4,2019,6
45.3,28.1,70.3,22.0,1016.0,68.0,6.0,3,6.0,3,27,5,2019,15
47.7,0.0,71.3,8.0,1025.0,93.0,1.0,1,4.0,1,27,1,2019,23
45.0,0.0,87.3,15.0,1015.0,100.0,3.0,1,4.0,1,18,9,2019,4
45.9,56.3,69.4,26.0,1018.0,68.0,4.0,2,4.0,4,13,9,2019,19
38.1,21.0,81.5,17.0,1019.0,100.0,3.0,3,4.0,3,29,8,2019,9
38.7,71.7,81.6,25.0,1014.0,73.0,3.0,3,4.0,4,16,7,2019,16
43.3,1.5,79.5,13.0,1024.0,100.0,1.0,3,4.0,1,3,11,2018,9
45.7,5.6,64.0,10.0,1011.0,87.0,7.0,1,5.0,3,22,11,2018,3
44.4,7.1,82.2,20.0,1016.0,60.0,3.0,1,5.0,2,8,9,2019,20
37.5,10.8,85.7,19.0,1013.0,88.0,3.0,2,5.0,2,4,9,2018,19
37.6,27.9,72.4,16.0,1019.0,87.0,2.0,3,4.0,4,10,5,2019,19
37.8,0.0,80.1,16.0,1022.0,82.0,6.0,1,1.0,1,9,8,2018,21
33.5,21.8,85.4,15.0,1019.0,58.0,3.0,3,4.0,3,13,4,2019,11
42.5,91.1,70.7,12.0,1016.0,77.0,5.0,3,1.0,5,16,11,2018,9
34.2,32.6,92.5,25.0,1022.0,41.0,4.0,3,1.0,3,26,9,2018,11
37.0,32.2,80.1,26.0,1015.0,69.0,3.0,3,6.0,3,26,8,2019,14
39.2,0.0,71.9,8.0,1022.0,87.0,4.0,1,1.0,1,20,1,2019,21
35.9,38.4,87.9,24.0,1019.0,77.0,5.0,3,4.0,3,29,8,2019,15
45.0,0.0,80.6,19.0,1005.0,68.0,8.0,1,4.0,1,11,10,2018,0
40.8,31.3,87.2,29.0,1015.0,35.0,2.0,3,1.0,4,20,8,2018,17
38.0,21.9,88.7,17.0,1017.0,100.0,0.0,3,4.0,2,16,8,2018,9
37.0,36.5,89.2,31.0,1014.0,61.0,4.0,3,4.0,3,11,7,2019,15
44.5,36.5,89.0,13.0,998.0,93.0,6.0,3,4.0,4,22,4,2019,18
51.7,2.1,77.1,12.0,994.0,66.0,7.0,1,4.0,2,1,2,2019,5
45.1,4.9,83.1,11.0,1019.0,87.0,3.0,2,2.0,1,29,9,2019,7
41.6,1.9,73.8,7.0,1018.0,70.0,3.0,1,2.0,1,30,3,2019,6
40.7,16.1,77.9,17.0,1023.0,67.0,3.0,1,1.0,3,24,10,2018,19
45.7,0.0,75.7,13.0,1022.0,87.0,1.0,1,1.0,1,24,10,2018,22
44.9,0.0,84.6,19.0,1005.0,68.0,8.0,1,4.0,1,11,10,2018,1
47.9,5.5,75.5,17.0,1018.0,42.0,3.0,1,6.0,1,7,9,2019,6
37.8,106.9,88.3,22.0,1017.0,77.0,7.0,3,6.0,4,18,8,2019,15
44.4,2.8,75.9,22.0,1020.0,53.0,3.0,1,1.0,1,14,9,2019,4
39.5,29.5,83.7,21.0,1011.0,100.0,8.0,3,1.0,3,8,8,2019,19
38.6,2.2,64.9,16.0,1016.0,82.0,5.0,1,1.0,1,27,5,2019,23
44.2,1.4,82.1,15.0,1017.0,93.0,0.0,1,1.0,1,14,8,2018,0
45.7,2.3,90.9,5.0,1013.0,100.0,1.0,1,1.0,1,29,10,2018,3
42.6,0.0,80.6,17.0,1013.0,100.0,2.0,1,4.0,1,8,7,2019,5
45.3,1.9,82.4,14.0,1017.0,87.0,1.0,1,1.0,1,31,8,2018,0
37.3,14.6,90.8,18.0,1015.0,72.0,1.0,3,1.0,2,26,8,2018,10
33.1,22.2,86.5,29.0,1017.0,73.0,2.0,3,1.0,3,22,7,2019,15
42.3,0.0,75.8,8.0,1023.0,93.0,3.0,1,1.0,1,27,11,2018,4
41.0,66.7,80.9,21.0,1015.0,73.0,3.0,3,6.0,4,4,7,2019,18
45.7,0.8,88.3,12.0,1017.0,50.0,2.0,1,1.0,1,8,10,2018,3
41.4,0.0,89.4,11.0,1024.0,87.0,5.0,1,4.0,1,3,3,2019,7
45.6,2.2,68.2,12.0,1019.0,93.0,2.0,1,6.0,1,30,4,2019,1
40.8,29.3,81.0,26.0,1020.0,19.0,6.0,3,1.0,3,25,9,2018,11
43.3,30.6,85.2,20.0,1012.0,77.0,2.0,3,4.0,3,3,9,2018,16
32.3,12.1,69.2,15.0,1020.0,63.0,3.0,3,4.0,2,6,5,2019,12
38.9,34.0,92.0,30.0,1015.0,33.0,3.0,3,1.0,3,20,8,2018,16
40.7,29.5,83.2,14.0,1016.0,67.0,2.0,1,5.0,4,7,11,2018,17
34.1,5.1,85.7,14.0,1012.0,77.0,9.0,3,4.0,2,5,3,2019,13
42.6,0.0,82.9,18.0,1018.0,88.0,2.0,1,3.0,1,22,7,2019,0
46.2,3.0,81.4,13.0,1006.0,100.0,6.0,1,3.0,3,6,11,2018,22
42.1,0.0,76.0,12.0,1009.0,93.0,2.0,1,3.0,1,25,11,2018,2
40.4,51.9,87.0,27.0,1025.0,54.0,2.0,3,1.0,4,27,9,2018,14
45.5,5.0,84.0,10.0,1019.0,87.0,3.0,1,3.0,2,5,3,2019,0
36.1,12.3,74.1,22.0,1018.0,68.0,2.0,1,3.0,3,14,9,2019,21
36.4,43.9,74.6,17.0,1016.0,60.0,2.0,3,3.0,3,21,5,2019,10
34.5,16.9,78.8,20.0,1016.0,63.0,3.0,3,3.0,2,21,5,2019,12
40.0,0.0,67.4,18.0,1016.0,93.0,4.0,1,3.0,1,25,6,2019,23
47.4,18.7,76.9,25.0,1014.0,31.0,1.0,3,5.0,4,14,5,2019,19
37.1,12.9,81.6,17.0,1013.0,100.0,6.0,3,5.0,3,18,6,2019,19
46.4,7.7,62.2,15.0,1011.0,100.0,3.0,1,5.0,2,23,6,2019,4
40.6,5.2,87.3,13.0,1020.0,100.0,2.0,3,5.0,1,29,8,2018,7
34.3,45.8,90.0,25.0,1022.0,40.0,4.0,3,1.0,3,24,9,2018,11
38.5,45.3,87.9,21.0,1014.0,35.0,4.0,3,1.0,4,8,10,2018,16
46.0,0.0,89.3,17.0,1011.0,88.0,1.0,1,1.0,1,3,9,2018,2
41.2,147.6,66.6,13.0,1013.0,87.0,5.0,3,3.0,5,9,5,2019,8
34.9,31.4,87.1,15.0,1016.0,62.0,2.0,3,5.0,3,7,11,2018,16
31.9,27.0,95.8,14.0,1021.0,71.0,7.0,3,4.0,3,9,2,2019,16
38.9,40.9,90.3,19.0,1018.0,72.0,7.0,3,5.0,3,6,10,2018,14
43.3,1.1,85.7,18.0,1014.0,88.0,1.0,1,1.0,1,7,9,2018,0
42.6,2.5,79.0,16.0,1021.0,93.0,3.0,1,4.0,1,9,9,2018,20
41.5,3.2,81.2,15.0,1018.0,82.0,2.0,3,4.0,1,25,8,2018,9
33.9,10.5,75.2,17.0,1013.0,93.0,3.0,3,4.0,3,23,6,2019,13
40.0,42.1,88.8,24.0,1017.0,44.0,6.0,3,1.0,3,20,10,2018,14
44.2,20.7,77.7,14.0,1024.0,100.0,3.0,3,6.0,4,2,11,2018,8
42.9,15.7,84.2,21.0,1022.0,56.0,5.0,3,1.0,2,10,8,2018,13
39.0,19.1,77.9,14.0,986.0,82.0,0.0,3,4.0,3,19,11,2018,14
44.6,12.9,90.3,21.0,1013.0,69.0,2.0,3,1.0,2,27,8,2018,12
41.8,30.4,68.1,13.0,1020.0,71.0,1.0,1,2.0,4,29,3,2019,21
36.4,29.2,79.4,13.0,1000.0,71.0,3.0,3,3.0,3,23,4,2019,15
34.5,37.3,97.2,20.0,1019.0,78.0,4.0,3,3.0,3,31,7,2018,11
37.8,18.3,86.8,17.0,1021.0,67.0,4.0,3,6.0,3,10,6,2019,11
41.3,16.5,85.8,19.0,1020.0,88.0,3.0,1,2.0,2,15,8,2019,22
43.5,4.0,85.3,15.0,1017.0,100.0,0.0,1,2.0,1,18,7,2019,5
41.6,0.0,76.1,11.0,1004.0,87.0,3.0,1,2.0,1,22,4,2019,5
43.5,4.3,87.4,17.0,1024.0,93.0,0.0,1,1.0,2,27,9,2018,6
37.1,25.3,89.6,27.0,1017.0,36.0,5.0,3,1.0,2,18,8,2018,11
45.9,29.1,82.1,22.0,1015.0,73.0,4.0,1,1.0,4,9,7,2019,21
37.4,15.9,86.6,18.0,1019.0,55.0,2.0,3,1.0,2,25,10,2018,11
38.4,15.4,91.7,21.0,1022.0,69.0,3.0,3,1.0,2,12,9,2018,13
40.1,10.8,83.5,20.0,1015.0,82.0,2.0,2,6.0,3,8,7,2019,20
43.1,15.1,83.9,14.0,1007.0,76.0,6.0,3,5.0,2,5,11,2018,13
44.4,1.6,88.2,7.0,1022.0,81.0,4.0,1,1.0,2,21,2,2019,3
46.8,0.0,84.0,7.0,1023.0,62.0,2.0,1,1.0,1,15,2,2019,6
45.0,4.9,81.6,18.0,1014.0,77.0,4.0,1,2.0,1,2,9,2019,3
36.5,0.7,66.9,10.0,1012.0,71.0,1.0,1,2.0,1,31,3,2019,6
50.4,0.8,67.1,16.0,1011.0,93.0,3.0,1,6.0,1,20,9,2019,23
